|ID|name|fa_18|fa_17|fa_16|fa_15|fa_14|fa_13|fa_12|fa_11|fa_10|em_18|em_17|em_16|em_15|em_14|em_13|em_12|em_11|em_10|ec_18|ec_17|ec_16|ec_15|ec_14|ec_13|ec_12|ec_11|ec_10|mc_18|mc_17|mc_16|mc_15|mc_14|mc_13|mc_12|mc_11|mc_10|s_18|s_17|s_16|s_15|s_14|s_13|s_12|s_11|s_10|year_cor
141|45|DOW OLEFINVERBUND GMBH|1028039.8098597198|947637.1469534598|981189.11766132|987374.5375675198|1053253.72684416|1065056.0956908|1123070.96723822|940046.3420000001|929124.2354992001|2072188.8|2079437.0|2104127.0999999996|2142832.8|2163085.0|2182532.1|2253372.0|2341180.8000000003|2523162.8|141044.23112390083|144012.65308284317|138779.92551930808|145957.95422714826|140938.0535156869|144236.6516995869|149782.91301869947|138971.8554119331|153104.40861584508|248938.52459097348|207556.0909443012|177539.7536484693|218475.79368386042|209223.49321446777|253011.00860124693|281327.0684609241|267610.7167407782|334273.8189765492|699521.7407514617|699602.4628552488|660712.2238581914|752219.7636996943|695231.140424834|673921.9853442676|714933.3330900095|757419.8006604327|980152.1718494365|2001
142|67|SYNTHOMER DEUTSCHLAND GMBH|166402.85700000002|151877.348|125599.69799999999|120702.42599999999|129589.332|134243.608|145546.824|162387.87|185887.31|880418.6|839094.0|835904.0|857919.0|861313.0|655149.6000000001|652429.7999999999|631747.2000000001|619538.4|62438.871988818755|60195.64677646259|63970.705725699285|60724.93958836784|54952.71174558663|51282.24364047225|41379.110750077605|48823.05909118928|44792.338028169004|301934.7200526196|338661.59066456894|262560.9187749676|287807.01608199417|353637.7723353696|384640.3418889432|355986.544500878|331560.48056445026|270842.12676056335|515610.29351311526|550465.6128444904|482250.00000000163|492391.9673360569|551854.9669055054|581174.2243000058|515976.96387386357|501851.5921692511|427893.37323943654|2003
143|99|ZYTOSERVICE DEUTSCHLAND GMBH|25257.78074093|29306.384138314006|30446.36724942|33875.70863325|35280.149212829994|37529.381798240014|38699.48743657999|40163.57438112001|38759.89876754|333591.0|377723.0|357871.39999999997|314352.0|287540.0|259980.00000000003|212236.19999999998|185808.0|158856.0|11414.974792403227|13512.779240254858|17286.808332223758|12137.261021581577|11575.682256548338|10867.875335530558|9336.687342252486|7963.128461986716|7010.663447746478|235052.40565321138|188113.3692592893|175187.4408155798|140877.91113407264|131288.04399933535|105609.79527274721|93971.93160807187|69163.38790739978|62884.19253443661|289479.167070625|239360.78076636518|219276.15713049343|175501.9717656868|163467.79285584544|133845.25811288645|121312.70825379834|93300.9486225703|87537.02577077464|2007
144|132|AGFA-GEVAERT GRAPHIC SYSTEMS GMBH|25146.35247984|25168.519437019997|25338.18502026|27314.05343634|29332.51404819|29180.53513096001|28569.115330579003|27483.27177442|27125.7429745|561217.8|558089.0|556398.6|550116.0|539791.0|540758.4|554172.2999999999|579986.4|601005.2|36161.1903181782|33596.25139783155|31574.46854860197|33678.31183401394|32437.825875570154|30972.7649123778|30184.310869142275|32809.91543380025|32954.090970422534|151947.1674159341|140722.78989985882|130222.76270972082|151698.29397550254|155245.49078684777|142774.43220224234|177312.8165171063|160070.28968540448|152721.93551070424|215651.7709315144|194633.90548373686|186356.67295605922|208192.35627697763|211705.55750132012|195517.18068716288|235779.92530021083|222261.1461230675|214519.01315345068|2005
145|136|TRINSEO DEUTSCHLAND GMBH|191928.50131552|194201.49938998|167639.67676134|155641.11152115001|145017.54843722997|138143.84097880003|137135.32587623998|105626.2073739|75603.30036148001|719510.0|694017.0|688314.7|666688.2|636509.0|673348.2000000001|649809.6|613166.4|579824.4|53959.03937186567|47687.81863444493|43499.90314913464|43855.09554870443|39782.86463270573|38400.62658794926|35655.386892803974|33943.84238835273|26129.43477859154|53.18362903888861|205.25167259786406|76.91279960053289|105.1128105991171|108.80863809554155|259.3490998312054|924.7774625889228|1379.045820091911|1928.9555424647888|203337.67784263822|187473.91248861977|175298.81141145198|167618.56659611757|169681.02955217726|168752.59514889595|165151.27297275548|159454.9565706336|118342.16385295775|2009
146|149|ALMIRALL HERMAL GMBH|78548.16024253|89890.36861076|95928.33700242|21699.596352419998|24000.477964409998|24312.363195360005|26109.656968679996|34145.03566998001|39942.75941796|410774.8|410398.0|380075.1|385081.2|477055.0|462764.4|413991.6|403468.8|469949.0|32015.866463865932|30208.647544483887|32424.26072237028|30596.153670527558|35975.680877823506|31520.893425270686|27675.75572716866|25184.357954448955|30138.390321901403|77519.1733289487|60042.63266407329|48855.887796271796|47726.28005999516|64428.55336694373|54068.89620248936|46931.31194514682|39967.23834514893|43895.0046778169|176823.66650661905|162434.22129603522|125610.78521304969|129427.34597783562|179310.01629881095|173850.10295189125|133395.85165802587|107900.39898548275|105342.35631999998|2007
147|176|"SCHILL + SEILACHER ""STRUKTOL"" GMBH"|3941.1563951500007|3743.8282504599997|3196.2491404199995|3183.43643649|2256.43725261|1961.7003184800005|1531.03484007|1469.64816874|1523.8489843800003|317892.60000000003|309759.0|295178.6|290775.6|273163.0|266479.5|271190.69999999995|258804.0|246226.8|22039.276086491893|21851.40762724482|19690.921817576633|18763.10916756943|17886.178883641212|16771.530551601256|17062.650321412726|15108.618654917356|14138.853615|80668.43135739563|79617.27242572182|73036.82915113207|72499.18260145014|80881.43298938425|71999.76896518441|73355.03703170127|73740.47163562429|58852.024501478874|145769.75672449285|146157.47742779064|133451.88557257035|129402.15066744482|139849.15082060234|124976.93852325383|120785.21771982906|118000.64471131352|99699.04941929577|2009
148|185|JOHNSON MATTHEY CHEMICALS GMBH|48781.37100000001|47894.996|39787.38|35499.573|34945.721999999994|28468.376|25063.481999999996|26747.86|26208.352000000003|243325.2|241795.0|231179.69999999998|221356.19999999998|215655.0|193685.1|176863.5|167227.2|161503.6|15993.751541560525|13968.385334767809|12923.76830892148|12532.955587034456|12870.321476369529|10973.132396195946|10512.24846844018|9679.967990285419|9405.887323943662|87187.70040286142|83822.22957874672|82060.58588548629|63061.74485459566|26700.066917341144|23509.473534941375|27115.926503460672|28347.363560336322|26153.697183098586|134021.54073830514|135723.24753786266|128670.43941411494|96201.98316806965|71457.24573686461|63682.60913320127|65517.43749735045|61317.90229360304|61382.75352112675|2002
149|186|TAMINCO GERMANY GMBH|18686.737364020002|17943.45797708|16543.4718798|16530.6515334|17480.18074371|14346.435372959999|14714.15722684|26987.691777440003|37047.23787738001|103347.8|98025.0|100569.7|103474.2|103253.0|101392.20000000001|103497.9|99540.0|97961.2|6150.214664145379|6162.934208391935|5906.501774300951|6012.858578451815|5649.441581183935|4621.067306926979|4475.644656445954|4448.082749369283|4459.213543732394|88705.7071117326|82317.12038732074|68614.29159687107|77346.16696608643|81916.55188278994|74478.7122185729|75542.9976953562|74006.31484573804|52773.41136211267|130902.85276658763|119952.68727633827|119397.44565579268|110947.96485626235|112586.96566382457|106471.1041817354|113562.87848614172|113568.39356051077|84154.72268584506|2008
150|196|BOREALIS AGROLINZ MELAMINE DEUTSCHLAND GMBH|7788.816065860001|8404.431024859998|6794.188336079999|7178.663166810001|7773.916240350001|9593.426039920001|19379.848187929998|29106.112143699993|54600.03964994001|109888.8|103253.0|112324.59999999999|110023.2|113709.0|113091.3|115288.79999999999|111484.8|121789.59999999999|5187.921798898316|4991.637825043433|5103.938468708405|5123.214905424566|5461.171059410763|5311.907914038305|5461.2506921951435|5616.997375784974|5026.158952957746|58042.839167968625|48910.87204171133|45165.122316910936|52555.26724439648|47042.53117983921|66371.44470049265|57199.54242613737|53134.339768325015|44632.12276669014|119713.60164433159|110118.91710667845|100569.85850532656|95476.59682693142|90838.97478809506|120104.66672030884|103605.36702344051|109278.18712723274|108553.46341007041|2000
151|198|PHARMAZELL GMBH|67793.53881497|87984.38108768|82739.35616040001|79268.44609863|75990.58408566|64626.577631839995|24075.518090999998|22884.29912684|19203.076359740004|286495.8|247023.0|236404.09999999998|282916.8|248330.0|233982.00000000003|197825.09999999998|188462.4|197246.19999999998|18038.970648688708|16983.530580153878|14375.832223701778|3006.6014498791865|16733.47935816255|14137.808602482057|10984.240107469837|11310.17096279219|9494.241931549293|76248.29400641315|86473.88893486687|57712.050599201255|37165.902841430005|32981.29767464515|26877.494664194972|24382.024491666492|26129.77056355474|25873.65763260564|109331.17345720666|117299.71993710133|85336.41418442105|60766.046082826644|55977.92625003413|51729.779251609034|48377.07860307536|49068.90311724836|49067.01222830985|2006
152|203|NEMERA NEUENBURG GMBH|35945.99458839|30796.076005540006|30765.127173299996|32857.474762770005|34968.10075851|34058.68808792|34469.93613199|35542.70557158|34335.103054960004|689421.4|586843.0|542031.5|612986.4|652193.0|577155.6000000001|516179.39999999997|506990.4|497748.8|34489.34617446366|27513.218051808235|25564.787187083974|28597.685929505973|29160.798376730963|26186.53791547923|22987.94326023168|20387.03914871838|20577.394784929576|43814.44435747775|37843.94131258781|32513.97353528639|37621.080669944306|44753.29536026111|30867.758374060533|25494.667798048347|44551.93229180017|42461.203490492946|115201.77561128051|103439.17233468476|92359.83043941444|101169.6273977172|104025.90261182479|87095.7136913622|75301.18719814204|97023.88606530582|91016.05573133801|2002
153|209|AGFA-GEVAERT HEALTHCARE GMBH|166406.36351787002|165224.07917215998|162563.19887286|169934.39214369003|171605.60012385|169642.43615784|175210.19790322|182117.318673|170602.81|752215.0|777665.0|796721.0|840891.6|901830.0|920329.2000000001|917069.9999999999|874624.8|855174.7999999999|43524.33895584985|44119.92516428024|40684.14528295619|47884.60578618465|48621.8220178082|48295.52091933543|44962.7367446262|47637.90298834877|44679.014084507035|48656.75931924706|48322.595822229414|52259.351125166635|49498.600646612955|64607.61316430255|78267.30708422342|86582.9776405901|106953.68119766576|85920.5352112676|113251.88653457243|112535.48865679016|117161.09546604569|104674.77007249431|127387.32951223174|140769.4822922432|154250.84436020494|172201.86106504413|153851.9436619718|2005
154|217|SONAX GMBH|26675.608197620004|26638.780090639997|26949.666851820002|21499.563006779998|21347.429435370002|19233.02065152|9063.864119689999|7282.37351868|6484.085814420001|515430.80000000005|497967.0|471502.1|457120.2|452222.0|427667.10000000003|429712.8|416740.8|406406.6|25586.810020554225|25013.17581064297|22287.492383488752|21277.27549370893|20577.444100894958|19384.50321011486|17867.326149314333|17878.28291572209|17133.693458873237|45776.062218202904|46563.55031366367|40739.76067909468|36994.88135322069|39766.476023175244|39967.19462416917|32375.668741606052|39585.351774433846|37654.899997535205|110928.94519115386|113032.77424811681|102516.98160119877|91182.85870844127|89003.63347255476|90407.81777040286|75862.8845251219|84849.6529173621|84387.42642633803|2009
155|219|TROCELLEN GESELLSCHAFT MIT BESCHRÄNKTER HAFTUNG|22174.952559740002|20912.212321879997|19116.63636894|17635.473828539998|17534.2789452|18062.029258079998|23474.623591|26532.93135946|27421.434037220002|849021.8|754139.0|676559.7999999999|630013.7999999999|610369.0|635651.1000000001|640638.8999999999|696780.0|688376.0|26109.333016525612|23110.588314160315|21831.85399134495|19726.46924756277|19099.040538639074|19289.538084754055|18967.54402512364|20942.121798894772|20671.878098309855|50332.0390364221|46900.33100388961|44414.838675100014|39967.14555453726|38629.10559997997|38152.442162147934|35888.291232431584|37844.735087764995|34523.874395|107856.25057633845|101336.88160887164|94334.36715379526|85614.05756520318|77828.30392110582|76213.93317955801|72752.78560522819|75512.62913942484|71845.7466320493|2000
156|241|ICL-IP BITTERFELD GMBH|8524.767121|8421.833546|8193.02355|8358.215177999999|7889.679992999999|6928.758912000001|6607.805120999999|6898.494628000001|7774.742398000001|91574.0|92797.0|112324.59999999999|106093.8|103253.0|102692.1|103497.9|108830.40000000001|108551.59999999999|5908.73962015952|6264.669370189502|6266.6444740346415|6285.476210315828|6366.9938181122925|6005.420636844777|5868.135192019273|5852.278424033338|5107.9718309859145|63484.66661185585|61620.78953902156|52718.708388815096|66400.46662778124|72160.28068865681|72820.58149481493|77945.10101363076|75266.4564478289|69699.4718309859|94404.74488201956|91044.71803360063|78600.37050599226|92291.57703524738|100362.44536904685|99619.67805076642|108528.0762508836|106304.08369982049|98541.99468309859|2003
157|242|NORDMARK ARZNEIMITTEL GMBH & CO. KG|47668.29397469|45674.3105113|48640.88525058|42722.29493799|42874.38744687|41881.88081424001|42583.49543122|38594.16574558001|32507.544997360004|739133.0|700552.0|681784.2|669307.7999999999|657421.0|640850.7000000001|657670.2|651655.2000000001|622186.0|37682.635806955645|37734.27931805003|34173.584900133275|32212.005856178763|31955.73969031382|30395.4845909592|29727.15713105934|29595.28418464207|28396.58960816901|24621.765462468225|25776.399665645862|21827.549560585958|20361.09851179075|21426.233459444447|24977.24837353448|21234.79996278655|25403.03050065193|23329.225072464786|91655.11563265671|90136.27284614717|81636.17654460747|73106.67869677552|76969.0940889682|75734.71297323074|73046.54295748292|83178.82231123629|83098.58144197182|2001
158|252|PREFERE MELAMINES GMBH|6442.066644|7213.534922|8130.847626|9536.419796999999|11259.199887|12723.604832|14626.311210999998|16568.02359|14151.668440000003|139977.4|134621.0|133222.19999999998|137529.0|147691.0|150788.40000000002|151971.59999999998|152628.0|150913.19999999998|10129.426621721648|9812.814036249243|9639.668109187782|10254.624447962704|10599.761744676201|9818.745168314203|10022.501423574387|9549.386688285627|9717.51347887324|58061.777521993135|53078.77182818819|46903.51697736367|52824.63994667129|53829.22831787103|60402.45942298805|52368.83838850231|55825.938295226784|48915.861612676046|87311.88456795228|81717.33940246601|79509.7509986687|82556.9942504794|83371.27790953868|87560.42331285536|82229.20127680583|82560.45634779854|75593.8131971831|2005
159|261|DYNAENERGETICS GMBH & CO. KG|8650.3036197|6723.0861447199995|5477.33460834|5285.110050420001|5168.50725987|4532.2791712|4181.591336879999|3436.68951698|2771.2712675200005|149134.80000000002|104560.0|100569.7|117882.0|112402.0|102692.1|94327.2|80959.2|83399.4|9079.506269834774|5811.307542828748|5364.437207057275|5485.619445046264|5964.87177447035|5059.805375556359|4309.668442134133|3857.3598587710903|3168.7346379577457|27271.348867878085|16485.841072581254|10868.11118508659|13419.133958836806|19753.562731456608|14730.745722088292|13869.393431874081|13963.01503230631|9443.77481309859|79409.33618679627|50563.80676322089|30081.944540612618|37737.543514707235|46742.91290393947|38688.54969182421|31987.756632688|30695.623428412564|20176.497630422527|2001
160|262|CYPLUS GMBH|7258.052000000001|5654.98|5373.7919999999995|4852.308|4645.773|4239.4800000000005|4427.865|3621.262|2732.9480000000003|99423.2|99332.0|103181.9|99544.8|96718.0|93592.8|87776.7|83613.6|80751.8|9268.108196990905|8838.864520400533|8455.725699067938|8008.332638946781|7961.285814434114|7497.063249911942|7109.569971688911|6710.155058686412|7288.408450704224|37451.28668913932|34431.84639576253|36386.48468708401|53443.54637113591|42901.41072680426|45907.62731635019|46838.555779482864|42234.56653705367|39799.788732394365|81695.30543451478|78814.86385831307|88085.55259653824|89112.57395217095|76693.88958183488|92420.49961346512|105173.6989904938|73620.37315976125|74586.04225352113|2002
161|305|SOLVAY & CPC BARIUM STRONTIUM GMBH & CO. KG|16429.58455568|16038.063066460003|15293.39547006|15089.419887959997|14927.698439190004|14102.598347680003|13878.333750039998|14058.694154140001|13205.044600759999|139977.4|137235.0|138446.59999999998|140148.6|135928.0|135189.6|133630.19999999998|143337.6|137675.19999999998|8742.44971141991|8376.100672680599|8140.782033954754|9194.48269310894|8285.874518308949|7651.773610212753|7896.064290727686|7476.822998235508|7339.840921267604|33137.57442078446|26188.22586112712|24708.735988681838|28704.506437796943|31468.52560271129|30004.389188665602|32456.631092491643|37433.031397645085|31570.184185422535|66057.11727698782|65269.121542663015|59358.66751997356|59922.59202066515|59741.53739420686|59675.713056118446|59359.4088266424|59891.67126209231|53871.0907525352|2005
162|310|MENARINI - VON HEYDEN GMBH|23224.8813316|20267.880289459998|20108.257392959997|21790.97365776|21000.69352053|21418.047259200004|21105.033655670002|19428.62704238|16453.699014960002|422548.60000000003|380337.0|369626.3|375912.6|372495.0|367871.7|365517.89999999997|360998.4|349483.2|18079.717766998336|16465.245674087506|15389.926328229078|15634.165652862313|15754.23673652776|15238.4269090934|14261.983598910629|13874.53915781417|13191.285292394366|27848.408652470705|29543.974794339054|28118.28111850875|24006.48519956678|23877.892949711848|25087.590320160645|20655.442980237225|18034.00192684058|18087.15957922535|64722.90652635062|65453.3443151533|60299.1254460721|57930.20555287079|57908.006215619505|57278.88420716895|47268.15722468871|45799.76665011123|43970.763350070425|2006
163|338|MERCK PERFORMANCE MATERIALS GMBH|11958.065243240002|12854.740776319997|13678.987476779997|16291.182597179999|15323.706616559997|12759.280455840002|12636.916434769999|12779.59141296|10929.014325980002|251174.40000000002|227418.0|211588.19999999998|214807.19999999998|211734.0|202784.40000000002|204375.59999999998|222969.6|223722.19999999998|18485.043028858076|15821.282621865379|15082.840056591263|15362.439626697827|19272.41812467565|13100.313165857762|13750.683382069028|14364.052487464212|14554.658355915493|26004.16086491828|27960.325895886694|28001.74327230369|49655.08921589884|48906.41148196873|23833.123820634097|24076.918018453176|22494.664350413314|24901.54244140845|59339.58245169797|64332.146933708296|65674.02865845562|84063.61986834457|73715.08826829755|53522.09317610436|52606.31240653387|53604.047596468205|55530.02244056337|2004
164|386|LOUIS DREYFUS COMPANY WITTENBERG GMBH|37398.88240028|40146.56531836|41499.34268976|43522.28257428|45050.80193817001|46901.60833416001|51211.001982899994|56675.791039480006|56693.70618822|112505.2|112402.0|127997.79999999999|129670.2|128086.0|132589.80000000002|131009.99999999999|135374.4|135027.6|4650.51136397272|4233.256178101451|4223.791987350213|4725.434343804699|4644.911250170706|4642.868813886893|4370.222117385021|4651.686780871867|4666.057620704225|12759.13007317278|10606.480370768815|7425.340046604552|9798.489879176768|11521.271929654851|11375.237296703246|9955.477783577733|9084.271047771472|7668.847191690141|40154.774098495574|33860.33602251085|29158.807060585987|32063.222344804704|33895.28950617733|37587.25519775031|34156.750682410566|34646.15976411445|33429.408168591544|2005
165|412|NORBITEC GMBH|5817.17608|5723.5314342|4884.604902359999|4957.233681000001|3417.6393371699996|3550.442136|4317.410583000001|4636.927292|4680.02656|75875.6|75806.0|70529.4|68109.59999999999|69271.0|76694.1|82536.29999999999|90249.6|84723.2|4126.189295404109|4153.173056360161|3983.4780459387607|3740.3233363886466|3833.137241412274|4097.544026801274|4331.533724334126|4022.015885518743|4599.839177112675|3819.256831373851|5261.62745675741|5561.898085885506|3644.6337905174687|3551.294497163979|3380.4976104368984|4225.786763129822|2140.923979626374|4110.596428450704|28797.557743977733|25055.354792683855|50379.83398801615|31154.85950170829|31714.11204091062|22900.482701169665|25698.533083250157|16787.223879828638|29492.140816901407|2003
166|419|INEOS STYRENICS GMBH|13518.250812850001|12051.2444389|11238.416339219999|10361.908958850001|11679.94841994|20117.788179519997|20675.137557939997|5560.14763536|4290.06213842|48403.4|48359.0|52244.0|65490.0|84955.0|93592.8|128389.79999999999|155282.4|150913.19999999998|5126.842657239185|5806.230648017857|5686.636587882843|6475.442319806704|8213.24695847028|7482.9411260286615|10798.894366036775|10979.279147671557|10959.708137183097|10567.932894845058|9405.597209302294|7524.008868175791|9480.677913507241|4472.213430765588|4750.783308967151|26374.59318487676|136017.03155045887|303629.4946846478|25568.850510564913|23006.442237854764|20514.969996671174|15220.66156153659|19078.154306244705|18633.563473553233|85963.66293889911|205929.90507467958|374469.58592225343|2009
167|426|WEYLCHEM HÖCHST GMBH|2770.6241882000004|2695.8120327199995|2214.8367645599997|2365.42806507|1807.21683303|2008.6169668|2118.66252302|2239.99799272|2072.5411598999995|78492.0|74499.0|75753.79999999999|74658.59999999999|74499.0|71494.5|75985.79999999999|84940.8|84723.2|4518.2854920661175|4510.287862285842|4212.431005326246|4056.9913473877305|4230.270728101641|3835.919737476499|3897.4689523523607|4544.803899764926|4211.724113521127|10826.356145687778|11443.198490441077|11679.255419440784|12183.729579201774|13198.721697970628|13389.170872265091|12809.033356095242|11384.644429274462|7520.087239084506|29358.748512702557|26249.762413307864|27602.70067909463|26017.197900175073|26827.470789214924|25990.127269943132|28010.959188728713|25523.619359596334|20889.898528873237|2008
168|428|COLOR-SERVICE GMBH & CO. KG|1891.1803400000001|1957.699518|2426.896512|2682.08030256|4685.12504085|1175.4751400000002|1218.931944|1240.858482|2178.67301198|185764.4|171217.0|168486.9|165034.8|162068.0|161187.6|174243.3|192444.0|146941.8|7065.517214503025|6637.441827360733|6612.763452063938|6506.088045996189|6513.657266358331|6642.612257294986|7235.480312487466|6921.7748398990825|5502.470002112676|12331.730770369193|10854.078467268026|9783.62913115849|9614.02487126076|10207.974599702284|8841.940518780104|8980.912200164295|10524.659612184623|7837.533995070423|28006.828660692354|26763.77635024405|24766.911511318325|23312.51853012257|23439.16412031009|21627.92290390606|21491.359022711877|23838.38778117544|17254.403028239434|2003
169|432|GROPYUS PRODUCTION RICHEN GMBH|2043.3574589300001|2723.97928892|2522.04241806|1906.4438087400003|1762.17546948|1493.7277371200003|1991.44261123|2075.1294074|1468.6259270800003|134744.6|130700.0|130609.99999999999|129670.2|121551.0|124790.40000000001|123149.4|131392.80000000002|131056.2|4317.574654279386|4096.611563353458|4375.176930759003|4593.791964003015|4622.599912005971|4358.3832244395235|4209.0703931356775|4333.174447942921|4283.546216267605|18944.537867302537|19007.132718695622|19744.429673768373|19081.409882509855|20489.4374123929|21341.76045972489|20041.602893253108|21149.113528035825|19288.168811760563|28260.192732056334|28918.272190681022|30439.86236684431|28809.59920006676|29940.596585576797|31704.66855946004|28995.126911662755|32613.57470581187|28201.81612612676|2003
170|436|DUBAY POLYMER GMBH|21944.47879267|24622.7756158|26785.55090574|28531.873761299998|31076.336488799996|33209.5703184|32611.30042262|34781.68747514|29183.61683442|130820.0|112402.0|112324.59999999999|107403.59999999999|109788.0|110491.50000000001|104808.0|99540.0|90018.4|7838.526679273233|7163.452784904388|6748.002663115868|6262.478126822785|6176.736891939873|6309.065500505467|5596.699369731769|4948.6483688654325|4534.007042253521|990.545095782294|3605.0649673094313|3444.407456724379|4836.596950254162|5101.327421542831|4217.289773065152|4059.245900850476|4073.0942762861737|3401.8169014084506|26276.45269423671|24290.63204502185|24768.141001997425|24970.961156570367|24865.561897994296|23470.12343027963|23068.034076784785|22241.157208734272|21198.70897204225|2000
171|438|LUCOBIT AKTIENGESELLSCHAFT|3637.94714218|3525.9698948200003|3316.26474774|2855.8301474099994|2659.5358608299994|911.4339972800001|820.06769502|908.44174988|963.1853373800001|20931.2|23526.0|26122.0|23576.399999999998|23526.0|22098.300000000003|20961.6|21235.2|21180.8|1890.6273879799453|2087.0410924439225|2207.2190013315653|1991.0471194067227|1827.6196822336733|1705.848319831297|1659.8752857632246|1586.39919882662|1497.294242535211|21491.336206528067|22750.86127617306|22576.696897470116|24621.157706857844|31021.509720836326|20023.360266411717|18777.75114063539|24698.978935072148|16625.68674147887|27420.452612020155|27512.969699577825|29978.175838881587|31347.830160820035|39958.567585695164|24473.6445338481|23660.179220350972|29632.28192905055|20837.756251690134|2000
172|466|ICL FERTILIZERS DEUTSCHLAND GMBH|6785.39158712|6880.089563219999|7307.394981119998|7771.72905156|7803.40194408|6353.53630344|6227.6888477|5814.971204740001|5345.990121760001|82416.6|95411.0|92733.09999999999|92995.8|95411.0|94892.70000000001|94327.2|98212.8|97961.2|4984.098429663752|5500.05348340642|5487.763931424786|5550.180694942107|5518.337527495288|5297.178571993833|4999.046885517118|5090.047464032687|5012.767535985915|4540.715231439627|55551.99691467333|59477.373794940286|72601.98416465319|67998.75789679251|79534.8633150968|88647.37710220974|83831.03331725091|64339.624807253516|33244.04017002396|73978.51253827667|79275.24670106551|92837.59959336753|96599.46982544588|99875.4435993486|108615.61095415571|104943.58865606882|86465.40053084506|2008
173|480|LCP LEUNA CARBOXYLATION PLANT GMBH|3262.52476205|2925.7939986599995|2967.1853682599994|3177.6280653299996|3534.3067099499995|4897.168948800001|5715.661657119998|5995.706029280001|5727.90958448|52328.0|43131.0|41795.2|41913.6|43131.0|42896.700000000004|48473.7|37161.6|37066.4|2509.8563347858344|2452.0235703053795|2158.8230492676507|2049.2749870844164|2254.589229562897|2137.754736858958|1874.4281362460936|1697.0351602288595|1295.3253616197183|9872.271554715153|8762.467910287152|8684.784527296964|9079.837846846129|10139.200617596982|10451.303802016384|8679.418527502767|8590.94491921385|8339.221045352111|17983.788387733348|16351.007660349196|15726.62465712389|16659.869697525264|18233.96781214436|16833.65333604746|12419.28333986019|15428.399896573257|15214.028695985913|2004
174|489|DYNITEC GMBH|1362.55204101|1321.4905396|1270.549872|1247.7080048100001|1160.6109898200002|1114.62122384|1163.97760636|1200.1685047|1163.3495455000002|109888.8|108481.0|103181.9|103474.2|100639.0|101392.20000000001|100877.7|103521.6|112523.0|6692.399121927178|5972.751032028449|5637.696721038634|5290.252465627881|5380.227053929913|5625.61751098994|5494.3044565612145|5208.233852459872|5408.76802584507|2333.4541149387564|1684.4108714723109|1977.3331957390217|2808.4678710107582|3307.9172471025245|2713.2098663824445|2317.803392518127|2024.7622632450075|2129.2453612676054|15951.650454657622|13915.304636265782|13037.683521970748|14181.791884009712|14464.150069899028|14167.252124775283|14528.232221177052|13497.090419324928|13682.75697612676|2002
175|503|HEXION STUTTGART GMBH|4261.254423|4164.829551999999|3008.2414859999994|2206.433637|2241.537|2468.704|2893.04|3438.518|3468.9860000000003|116429.8|124165.0|120161.2|103474.2|88876.0|76694.1|78606.0|87595.2|84723.2|6163.776370961133|5955.179011834789|5720.300932090565|5044.288642613133|4520.382475850578|3940.2266146407505|4187.28166608043|4406.886275951188|4241.2535211267605|715.5849708131243|527.1588181742927|642.0059920106546|685.2088992583974|573.823028669756|410.9940578841676|477.3173327772702|519.9252331230755|501.5633802816901|14171.695141001444|15361.455929818703|14124.452396804307|13332.2139821682|11436.781321412636|10334.14909724668|10146.578322943431|11216.866979397231|12116.218309859154|2000
176|9|ABBVIE DEUTSCHLAND GMBH & CO. KG|108387.85725761001|106762.55854721999|102746.7|103218.606|102196.04699999999|88759.78523104003||||3720520.8000000003|3710573.0|3820342.4999999995|3735549.6|3504067.0|3288747.0||||337987.9752001984|369920.1049904813|316004.6604527307|330162.4864594628|290095.01124393416|243701.14880185624||||6292827.438641803|2379620.0002052393|1978916.4447403527|1911268.727606039|841114.6790243724|840169.6189031099||||7050016.399953983|3149779.4443598343|2556511.318242352|2304196.983584709|1164138.38233018|1094086.4505561069||||2012
177|58|BRASKEM EUROPE GMBH|313276.78203851|311575.09181856003|304065.95593176|303717.46075848|305756.78126202|302650.86856984|312371.1300092199|||251174.40000000002|231339.0|252077.3|243622.8|222190.0|197584.80000000002|165072.59999999998|||19076.385240483498|20922.732622692973|22223.896498002738|19035.891915673757|19157.772566871816|15427.743786966681|12426.62945846886|||542361.501922225|528474.2073359248|445101.90547270456|510825.31704358145|633912.8518173974|565933.457423848|593081.6219817757|||608808.5926103778|685184.9626682092|626309.8471737704|631255.0790100846|697160.0266553847|596974.8168048662|640540.5421718529|||2011
178|66|KLK EMMERICH GMBH|109040.041|110814.226|100846.58399999999|64591.503|57566.78399999999|51019.60800000001|31845.305999999997|21925.832000000002||545519.4|538484.0|526358.2999999999|301254.0|301917.0|154688.1|296082.6|272076.0||35652.71725725573|33036.49755855323|31576.89747004005|19791.350720773335|17880.081393337397|16588.006440722933|15532.274751576237|14807.470639345189||408422.2642440201|493377.47248199786|409141.4780292956|297556.20364969684|272479.45819714665|228874.616324122|227059.6503449231|260793.45708406845||530999.2600509761|613480.7580898763|517317.2436751016|356489.2925589546|317591.71545107744|260340.19871094046|252943.36064381068|299562.2020171237||2010
